"2016-07-08 09:17:46",5d:5d,16.311,104
"2016-07-08 09:17:50",5d:5d,13.821,106
"2016-07-08 09:18:03",5d:5d,13.874,113
"2016-07-08 09:18:07",5d:5d,12.151,142
"2016-07-08 09:18:12",5d:5d,12.233,129
"2016-07-08 09:18:16",5d:5d,10.94,125
"2016-07-08 09:18:20",5d:5d,9.3809,124
"2016-07-08 09:18:24",5d:5d,8.9852,113
"2016-07-08 09:18:28",5d:5d,8.2296,103
"2016-07-08 09:18:22",5d:5d,9.3325,106
"2016-07-08 09:18:37",5d:5d,8.6421,108
"2016-07-08 09:18:41",5d:5d,5.9654,77
"2016-07-08 09:18:45",5d:5d,5.7844,107
"2016-07-08 09:18:49",5d:5d,8.2483,76
"2016-07-08 09:18:53",5d:5d,11.643,72
"2016-07-08 09:18:58",5d:5d,9.4053,102
"2016-07-08 09:19:02",5d:5d,11.04,90
"2016-07-08 09:19:06",5d:5d,10.435,101
"2016-07-08 09:19:10",5d:5d,11.04,91
"2016-07-08 09:19:14",5d:5d,10.405,102
"2016-07-08 09:19:19",5d:5d,10.346,127
"2016-07-08 09:19:23",5d:5d,11.142,118
"2016-07-08 09:19:27",5d:5d,13.716,134
"2016-07-08 09:19:31",5d:5d,12.886,162
"2016-07-08 09:19:35",5d:5d,11.833,157
"2016-07-08 09:19:39",5d:5d,10.465,143
"2016-07-08 09:19:44",5d:5d,10.777,139
"2016-07-08 09:19:48",5d:5d,8.0467,133
"2016-07-08 09:19:52",5d:5d,8.7254,143
"2016-07-08 09:19:56",5d:5d,8.1739,137
"2016-07-08 09:20:01",5d:5d,6.7305,159
"2016-07-08 09:20:05",5d:5d,7.4815,153
"2016-07-08 09:20:09",5d:5d,7.9062,171
"2016-07-08 09:20:13",5d:5d,7.3005,168
"2016-07-08 09:20:17",5d:5d,7.4201,159
"2016-07-08 09:20:22",5d:5d,6.2431,166
"2016-07-08 09:20:26",5d:5d,6.5837,157
"2016-07-08 09:20:30",5d:5d,6.0451,158
"2016-07-08 09:20:34",5d:5d,6.0755,175
"2016-07-08 09:20:38",5d:5d,6.7809,164
"2016-07-08 09:20:42",5d:5d,6.7683,163
"2016-07-08 09:20:47",5d:5d,5.5199,163
"2016-07-08 09:20:51",5d:5d,6.2539,193
"2016-07-08 09:20:55",5d:5d,6.4317,187
"2016-07-08 09:20:59",5d:5d,7.6072,178
"2016-07-08 09:21:04",5d:5d,8.1007,178
"2016-07-08 09:21:08",5d:5d,7.3748,173
"2016-07-08 09:21:12",5d:5d,5.8688,163
"2016-07-08 09:21:16",5d:5d,5.3804,163
"2016-07-08 09:21:20",5d:5d,5.0786,152
"2016-07-08 09:21:25",5d:5d,8.1739,163
"2016-07-08 09:21:29",5d:5d,8.3626,156
"2016-07-08 09:21:33",5d:5d,8.0467,149
"2016-07-08 09:21:37",5d:5d,10.809,151
"2016-07-08 09:21:41",5d:5d,11.643,143
"2016-07-08 09:21:45",5d:5d,9.8131,139
"2016-07-08 09:21:50",5d:5d,7.405,141
"2016-07-08 09:21:54",5d:5d,6.8321,162
"2016-07-08 09:21:58",5d:5d,5.6578,129
"2016-07-08 09:22:02",5d:5d,5.4864,154
"2016-07-08 09:22:06",5d:5d,8.7464,171
"2016-07-08 09:22:11",5d:5d,7.6232,198
"2016-07-08 09:22:15",5d:5d,8.5806,159
"2016-07-08 09:22:19",5d:5d,7.6072,137
"2016-07-08 09:22:23",5d:5d,6.7305,179
"2016-07-08 09:22:28",5d:5d,6.6198,177
"2016-07-08 09:22:32",5d:5d,6.9368,164
"2016-07-08 09:22:36",5d:5d,6.211,164
"2016-07-08 09:22:40",5d:5d,4.3998,166
"2016-07-08 09:22:44",5d:5d,7.0039,178
"2016-07-08 09:22:48",5d:5d,8.6627,156
"2016-07-08 09:22:53",5d:5d,7.0448,114
"2016-07-08 09:22:57",5d:5d,13.313,140
"2016-07-08 09:23:01",5d:5d,11.423,141
"2016-07-08 09:23:05",5d:5d,11.006,124
"2016-07-08 09:23:09",5d:5d,16.311,143
"2016-07-08 09:23:14",5d:5d,13.411,137
"2016-07-08 09:23:18",5d:5d,10.713,172
"2016-07-08 09:23:22",5d:5d,11.951,133
"2016-07-08 09:23:26",5d:5d,10.143,136
"2016-07-08 09:23:30",5d:5d,10.115,123
"2016-07-08 09:23:35",5d:5d,10.745,157
"2016-07-08 09:23:39",5d:5d,8.2672,134
"2016-07-08 09:23:43",5d:5d,13.313,158
"2016-07-08 09:23:47",5d:5d,12.443,162
"2016-07-08 09:23:51",5d:5d,10.143,133
"2016-07-08 09:23:56",5d:5d,8.8534,133
"2016-07-08 09:24:00",5d:5d,7.114,158
"2016-07-08 09:24:04",5d:5d,10.086,141
"2016-07-08 09:24:08",5d:5d,8.8751,157
"2016-07-08 09:24:12",5d:5d,12.358,135
"2016-07-08 09:24:17",5d:5d,17,137
"2016-07-08 09:24:21",5d:5d,16.459,138
"2016-07-08 09:24:25",5d:5d,15.744,143
"2016-07-08 09:24:29",5d:5d,16.093,137
"2016-07-08 09:24:33",5d:5d,16.687,134
