"2016-07-19 08:40:30",5d:5d,11.52254667,49.18786483
"2016-07-19 08:41:02",5d:5d,11.522548,49.18786717
"2016-07-19 08:41:35",5d:5d,11.52254533,49.1878695
"2016-07-19 08:42:07",5d:5d,11.52254933,49.187871
"2016-07-19 08:42:40",5d:5d,11.52254483,49.18786933
"2016-07-19 08:43:12",5d:5d,11.52255117,49.1878695
"2016-07-19 08:43:45",5d:5d,11.52255567,49.187868
"2016-07-19 08:44:17",5d:5d,11.52255567,49.187868
"2016-07-19 08:49:10",5d:5d,11.52253933,49.18784717
"2016-07-19 08:49:42",5d:5d,11.52253867,49.18785417
"2016-07-19 08:50:47",5d:5d,11.522544,49.18786817
"2016-07-19 08:51:20",5d:5d,11.52253333,49.18786817
"2016-07-19 08:51:52",5d:5d,11.5225605,49.187851
"2016-07-19 08:52:57",5d:5d,11.52256717,49.18785733
"2016-07-19 08:53:30",5d:5d,11.522566,49.18786183
"2016-07-19 08:54:02",5d:5d,11.52255767,49.187869
"2016-07-19 08:55:07",5d:5d,11.522554,49.18786033
"2016-07-19 08:57:50",5d:5d,11.52255133,49.18785067
"2016-07-19 08:58:22",5d:5d,11.52255017,49.18785367
"2016-07-19 09:00:32",5d:5d,11.52256217,49.18784383
"2016-07-19 09:03:15",5d:5d,11.522568,49.18786667
"2016-07-19 09:03:47",5d:5d,11.52255467,49.18786383
"2016-07-19 09:04:20",5d:5d,11.52255467,49.18786383
"2016-07-19 09:04:52",5d:5d,11.5225595,49.18785483
"2016-07-19 09:05:25",5d:5d,11.52255117,49.187854
"2016-07-19 09:06:30",5d:5d,11.5225405,49.18783717
"2016-07-19 09:07:02",5d:5d,11.52254933,49.18783917
"2016-07-19 09:07:35",5d:5d,11.52255,49.18786317
"2016-07-19 09:09:12",5d:5d,11.52255,49.1878605
"2016-07-19 09:09:45",5d:5d,11.522552,49.1878625
"2016-07-19 09:10:17",5d:5d,11.522552,49.1878625
"2016-07-19 09:10:50",5d:5d,11.522552,49.1878625
"2016-07-19 09:11:22",5d:5d,11.52253567,49.18787517
"2016-07-19 09:11:55",5d:5d,11.52253567,49.18787517
"2016-07-19 09:12:27",5d:5d,11.52253567,49.18787517
"2016-07-19 09:13:00",5d:5d,11.52253983,49.1878435
"2016-07-19 09:13:32",5d:5d,11.52255317,49.18783817
"2016-07-19 09:15:11",5d:5d,11.52256467,49.1878685
"2016-07-19 09:15:47",70:86,11.5243165,49.187726
"2016-07-19 09:16:20",70:86,11.52425717,49.18778483
"2016-07-19 09:16:24",5d:5d,11.52256733,49.18783117
"2016-07-19 09:17:25",70:86,11.52425717,49.18778483
"2016-07-19 09:17:57",70:86,11.52425717,49.18778483
"2016-07-19 09:18:04",5d:5d,11.5225515,49.18786367
"2016-07-19 09:18:30",70:86,11.52425467,49.18777133
"2016-07-19 09:20:05",70:86,11.52424967,49.18778267
"2016-07-19 09:20:13",5d:5d,11.52254533,49.18786067
"2016-07-19 09:20:38",70:86,11.52426217,49.1877895
"2016-07-19 09:21:11",70:86,11.52426183,49.18778483
"2016-07-19 09:21:43",70:86,11.52333333,49.187777
"2016-07-19 09:22:15",70:86,11.52427467,49.18777417
"2016-07-19 09:22:48",70:86,11.5242735,49.18778383
"2016-07-19 09:23:21",70:86,11.52426267,49.1877935
"2016-07-19 09:24:26",70:86,11.52425083,49.18778467
"2016-07-19 09:24:36",5d:5d,11.52254817,49.18785717
"2016-07-19 09:24:58",70:86,11.52424883,49.187783
"2016-07-19 09:25:31",70:86,11.5242455,49.1877905
"2016-07-19 09:25:42",5d:5d,11.52255633,49.18787667
"2016-07-19 09:26:14",5d:5d,11.52255833,49.187865
"2016-07-19 09:27:07",70:86,11.52425117,49.18778917
"2016-07-19 09:27:41",70:86,11.52425733,49.1877825
"2016-07-19 09:28:12",5d:5d,11.52255967,49.18786417
