Time,Dist-to-3b67,Dist-to-85c0
12:24:27,1071.6208921571,946.82404373268
12:24:28,1063.0717140808,950.52897499459
12:24:29,1056.1927077976,950.41650847082
12:24:30,1051.7894604977,949.28774066829
12:24:31,1047.0256726605,947.76997635338
12:24:32,1039.6726874216,947.23175453566
12:24:33,1032.8464625072,945.39980561161
12:24:34,1029.8629379788,942.06429122933
12:24:35,1026.98769055,938.84483203778
12:24:36,1020.9682644524,936.03498223947
12:24:37,1018.2216091149,931.00394003176
12:24:38,1021.8211567014,929.12182212117
12:24:39,1025.1116059116,928.87119609075
12:24:40,1035.3331643439,926.63379874723
12:24:41,1044.5287088269,925.30017241826
12:24:42,1054.154456065,922.57430280193
12:24:43,1061.9891757198,921.8119528785
12:24:44,1069.9040747565,921.2148354652
12:24:45,1079.389013195,922.55714730923
12:24:46,1088.2137176879,925.18371271462
12:24:47,1095.9839998445,928.58959639735
12:24:48,1099.6980005249,935.02012367479
12:24:49,1104.9442445082,941.30128377121
12:24:50,1108.0047523899,946.89640012378
12:24:51,1109.8167055634,954.82713821072
12:24:52,1110.3985375583,961.24623747473
12:24:53,1101.2446454459,967.64333635596
12:24:54,1097.0417879161,972.22686394518
12:24:55,1090.5422979754,974.18916783106
12:24:56,1082.3870023801,976.1909055028
12:24:57,1073.8991560945,977.88184683804
12:24:58,1065.7075696212,979.97127041745
12:24:59,1060.1402527665,983.13824473352
12:25:00,1051.5347163915,983.01874942413
12:25:01,1045.9009722163,982.47106665214
12:25:02,1042.0643258665,978.30013136052
12:25:03,1038.738342585,974.68022444149
12:25:04,1037.6474073459,971.59847242981
12:25:05,1035.5220338601,967.38368584014
12:25:06,1035.031762587,964.93619618723
12:25:07,1039.7573759955,964.40301711146
12:25:08,1043.3185885611,962.61934483442
12:25:09,1046.1268354879,958.09660874126
12:25:10,1048.3004586585,950.91952235291
12:25:11,1049.1695424935,946.09130314563
12:25:11,1049.1695424935,946.09130314563
12:25:12,1051.8181946639,937.40421510818
12:25:13,1055.9609061617,930.37961310391
12:25:14,1062.0910725594,929.60323030775
12:25:15,1068.4898931876,929.20784492337
12:25:16,1073.5941363313,931.28036559163
12:25:17,1079.50948406,934.32736842822
12:25:18,1082.0581322353,937.35043760345
12:25:19,1084.3281314066,941.98504664551
12:25:20,1086.6840721806,946.70104435311
12:25:21,1087.2760556191,951.26927468538
12:25:22,1086.9013338811,956.6022502249
12:25:23,1075.5490946311,966.42963918913
12:25:24,1067.1662773693,972.08565165119
12:25:25,1060.9367070706,974.53175594882
12:25:26,1055.9977067856,978.42157207067
12:25:27,1049.5997417409,980.73307617203
12:25:28,1042.6195162167,982.44391979186
12:25:29,1037.0893763045,983.90001296051
12:25:30,1030.3806801111,984.11323046589
12:25:31,1029.6965208055,981.49326578349
12:25:32,1029.6240672227,979.51351107212
12:25:33,1029.8641001833,975.99423094856
12:25:34,1033.1288614166,973.8465129775
12:25:35,1035.9575173427,971.23607025757
12:25:36,1038.8815116701,968.72908209865
12:25:37,1039.8275630133,965.94245246791
12:25:38,1040.9673577359,963.38331052382
12:25:39,1044.446813476,959.60340965346
12:25:40,1048.9099335259,958.8089585058
12:25:41,1055.7023829106,958.74359766252
12:25:42,1061.9152799877,960.01473978527
12:25:43,1064.1619280483,962.55540646827
12:25:44,1067.4754701653,964.39983629535
12:25:45,1071.633842757,965.30681154857
12:25:46,1075.7621179127,968.09045402615
12:25:47,1078.6151228997,971.31917476368
12:25:47,1081.0196960962,974.02871583111
12:25:48,1079.9679017953,974.71853118858
12:25:49,1080.997601928,975.88218244424
12:25:50,1081.4879817331,980.22767119987
12:25:51,1081.8989110555,984.45739616855
12:25:52,1085.3328972768,988.35278373609
12:25:53,1087.6655888984,994.67738656922
12:25:54,1080.3104870415,1004.8561734847
12:25:55,1076.183517171,1013.0563083325
12:25:56,1071.0097742999,1020.0717525565
12:25:57,1065.6712498547,1026.8852582334
12:25:58,1059.0403042295,1032.3249798605
12:25:59,1052.6186948979,1036.2344251545
12:26:00,1044.5721616474,1038.4950084629
12:26:01,1040.1099989469,1040.9238681702
12:26:02,1036.4185097973,1042.3885675281
12:26:03,1034.0508800714,1041.7038901014
12:26:04,1035.3125299939,1039.4264508671
12:26:05,1037.2036239017,1036.0358806925
12:26:06,1037.16432419,1034.1896211357
12:26:07,1039.8374291978,1033.3413552224
12:26:08,1042.8113425097,1032.8120593064
12:26:09,1047.5152532146,1030.5305172362
12:26:10,1051.7691279783,1029.5812117177
12:26:11,1057.2747879958,1026.4120611327
12:26:12,1062.6164960739,1024.8622131614
12:26:13,1066.6931575033,1023.8004498113
12:26:14,1070.0400835024,1025.5539767601
12:26:15,1073.9479363292,1026.1551470097
12:26:16,1076.6497181398,1030.8399225455
12:26:17,1082.1615253563,1034.9626188369
12:26:18,1087.7234490158,1042.6596405148
12:26:19,1091.4877564954,1048.4247136779
12:26:20,1093.0246389557,1055.2959237887
12:26:21,1092.9987966441,1060.4898521255
12:26:22,1089.7814384748,1065.745726642
12:26:23,1086.2520706629,1068.9487359957
12:26:24,1083.1588063476,1074.2858805276
12:26:25,1079.0633797736,1083.6369853945
12:26:26,1074.1006738083,1093.7167402864
12:26:27,1067.5671679604,1102.159563519
12:26:28,1062.2757462777,1110.1218701064
12:26:29,1058.0913191749,1115.8588934311
12:26:30,1052.6946695885,1122.0312162452
12:26:31,1048.2784859218,1127.502845209
12:26:32,1046.41641937,1130.5380199617
12:26:33,1044.5261596352,1130.3019764048
12:26:34,1044.0104140929,1129.7623841993
12:26:35,1047.5211829762,1129.7653412256
12:26:36,1052.4411275416,1129.5232755592
12:26:37,1057.4507468914,1129.3865550946
12:26:38,1060.8838690912,1126.1744322398
12:26:39,1064.9170990359,1123.57404906
12:26:40,1069.2403935223,1122.890527108
12:26:41,1075.5093508849,1124.1161292185
12:26:42,1080.2345217503,1123.8849393305
12:26:43,1084.2240389584,1124.5726826176
12:26:44,1087.7405877422,1126.4401162124
12:26:45,1090.8358769505,1129.5269166565
12:26:46,1096.6083615619,1133.6283319746
12:26:47,1100.7569088435,1139.3418560154
12:26:48,1102.5675801816,1145.9356407457
12:26:49,1101.3558869226,1154.2974908882
12:26:50,1100.3446895561,1162.7901673963
12:26:51,1099.1087127403,1170.9951880848
12:26:52,1097.3488688463,1180.19012401
12:26:53,1092.20296274,1189.1855249011
12:26:54,1085.670314186,1196.8635329021
12:26:55,1080.2844048086,1205.5662764705
12:26:56,1074.7998785764,1215.6195863928
12:26:57,1070.7825586255,1223.9235724408
12:26:58,1067.6682760581,1230.0141522996
12:26:59,1064.8876691058,1234.8911127475
12:27:00,1063.3505686201,1237.9020010003
12:27:01,1061.6435912493,1242.2264296525
12:27:02,1060.5958539152,1245.6476885534
12:27:03,1058.2654607967,1246.5016630109
12:27:04,1056.4113920917,1246.304806727
12:27:05,1056.2599340158,1246.1192575267
12:27:06,1060.1891093679,1246.534771438
12:27:07,1064.3150627788,1247.1379495557
12:27:08,1067.5602118926,1246.9899089124
12:27:09,1069.6278831432,1244.3808042368
12:27:10,1071.3840086135,1242.9717988933
12:27:11,1071.9149076592,1239.0401372825
12:27:12,1074.507132639,1233.9691105236
12:27:13,1077.1743779546,1228.9483994148
12:27:14,1081.8852958187,1225.7452305103
12:27:15,1087.8940862874,1223.746762512
12:27:16,1092.877107851,1223.8231394648
12:27:16,1093.8232822832,1224.6787646928
12:27:17,1096.6155568411,1221.3022972049
12:27:18,1098.7830605409,1218.8359980007
12:27:19,1099.5404125323,1216.5768976018
12:27:20,1100.3440623379,1214.3560213704
12:27:21,1104.0352280564,1213.3101346187
12:27:22,1108.565686724,1216.048867685
12:27:23,1115.2039517059,1220.752539239
12:27:24,1119.6291570292,1226.3832665058
12:27:25,1124.9389006205,1231.3508961362
12:27:26,1128.6469421835,1236.3029074439
12:27:27,1130.331407612,1236.4242921438
12:27:28,1132.4915592265,1235.512910635
12:27:29,1134.8525105009,1234.769432466
12:27:30,1139.7073000249,1234.8858940712
12:27:31,1144.1995089807,1234.6702858814
12:27:32,1146.4456868974,1233.7798050176
12:27:33,1145.1687633492,1238.4122424851
12:27:34,1143.7332821466,1239.9631698451
12:27:35,1140.3487921394,1242.6321880538
12:27:36,1136.3288475853,1249.0938380302
12:27:37,1131.3040549634,1253.1733035961
12:27:38,1128.9329561712,1261.1181502202
12:27:39,1127.1172714661,1269.5328806392
12:27:40,1125.2038187846,1277.8351292695
12:27:41,1125.8944326081,1286.977323906
12:27:42,1125.634200662,1296.6289561724
12:27:43,1127.4897435466,1305.2742842016
12:27:44,1128.734222552,1313.3373419292
12:27:45,1129.6075235661,1315.5132876825
12:27:46,1131.9893074328,1316.2310167633
12:27:47,1136.8832495944,1312.25104481
12:27:48,1141.9122088713,1311.166695169
12:27:49,1147.016775563,1310.1669372494
12:27:50,1152.4265351747,1310.8381475027
12:27:51,1157.4296950242,1309.7823599919
12:27:52,1161.0446016479,1308.8845145537
12:27:53,1164.4665555991,1307.8171029853
12:27:54,1167.6519448642,1307.9370114994
12:27:55,1172.0823323931,1307.7997736179
12:27:56,1175.6108800392,1306.856257766
12:27:57,1178.2694224688,1303.7253261917
12:27:58,1179.9084153853,1301.0431169906
12:27:59,1181.9333185645,1295.8988234539
12:28:00,1182.8167897397,1289.6541041647
12:28:01,1184.4171890806,1288.2752721384
12:28:02,1184.8566570613,1287.2300315147
12:28:02,1185.7884709266,1288.0978821632
12:28:03,1182.9220436876,1288.2124789762
12:28:04,1180.7178548121,1287.5361079068
12:28:05,1178.0163929897,1287.812913304
12:28:06,1173.8686159152,1289.5954101955
12:28:07,1170.568457856,1294.9729682549
12:28:08,1166.5099069914,1302.4433075769
12:28:09,1162.4834491759,1311.3063256444
12:28:10,1158.8986395778,1319.1578672824
12:28:11,1157.4515202461,1327.5033849857
12:28:12,1156.3689643373,1336.1208265157
12:28:13,1156.8587745453,1344.700399071
12:28:14,1157.9094322193,1352.3687487427
12:28:15,1159.2939396458,1360.2860506995
12:28:16,1160.6115911292,1365.446177247
12:28:17,1165.1805150556,1368.0976445394
12:28:18,1168.8064498393,1368.6106206846
12:28:19,1174.7618535433,1364.5239338715
12:28:20,1179.9874327125,1361.1333438869
12:28:21,1183.7065999965,1357.7558462104
12:28:22,1186.6401590136,1356.3608800619
12:28:23,1190.5793739988,1355.8633945343
12:28:24,1195.2318332629,1356.0085174836
12:28:25,1200.1023443913,1355.0215577602
12:28:26,1202.8580253785,1352.1436275533
12:28:27,1206.0125222065,1349.6173678217
12:28:28,1207.4019045547,1345.4791500582
12:28:29,1208.5546249134,1341.109383108
12:28:30,1210.1351292364,1337.1092472843
12:28:31,1210.7193549026,1333.5364172038
12:28:32,1211.2678645113,1331.2766797044
12:28:33,1210.7051121958,1329.3585642213
12:28:34,1206.4337944728,1329.4796405195
12:28:35,1203.7126752744,1331.0399591942
12:28:36,1200.1671004778,1331.8512546713
12:28:37,1194.0372014532,1333.0551668659
12:28:38,1190.6220143036,1335.3763553784
12:28:39,1185.3016011342,1337.3592073856
12:28:40,1179.0925486518,1345.3396785784
12:28:41,1176.0747391821,1354.7738148819
12:28:42,1173.1029049071,1364.2067915158
12:28:43,1172.8931319326,1374.6457626999
12:28:44,1172.1503562991,1384.5521747767
12:28:45,1172.1956252378,1393.7603545639
12:28:46,1171.5696178357,1401.0409950669
12:28:47,1171.9388753453,1406.5492093516
12:28:48,1172.5393737366,1409.6683697021
12:28:49,1176.4418665274,1414.273283433
12:28:50,1180.7335341121,1417.9227910948
12:28:51,1185.4101457742,1420.6242495089
12:28:52,1188.5773995195,1419.503398697
12:28:53,1194.065635302,1419.0837853906
12:28:54,1197.1233760176,1417.881986612
12:28:55,1200.5683691786,1418.2922115731
12:28:56,1204.3945553501,1417.7590989974
12:28:57,1207.980960048,1415.7416343278
12:28:58,1210.9431159248,1414.4680716504
12:28:59,1214.5923816099,1412.5060023219
12:29:00,1216.3186418072,1410.1508439063
12:29:01,1217.1146317361,1406.969190103
12:29:02,1217.0256597784,1402.9931402459
12:29:03,1216.6257573342,1400.0277505891
12:29:04,1214.2363336911,1399.1876723562
12:29:05,1212.2446032924,1398.7024802319
12:29:05,1213.1949464994,1399.5355044467
12:29:06,1208.9310059655,1400.9475714246
12:29:07,1205.4472816901,1401.7584461359
12:29:08,1201.9543290594,1406.4419674255
12:29:08,1202.9144646003,1407.2718315008
12:29:09,1199.028258079,1412.9005318773
12:29:10,1195.7826406525,1419.0704498442
12:29:11,1192.6230805075,1426.5679627759
12:29:12,1189.4164978381,1432.7364012979
12:29:13,1187.7414473322,1442.6927733946
12:29:14,1185.8045888119,1451.1207362639
12:29:15,1186.9660423293,1460.8162950725
12:29:16,1189.2335221903,1470.1154099771
12:29:17,1191.6455407187,1478.2631339421
12:29:18,1193.7500075541,1482.4588035513
12:29:19,1195.6745349442,1486.4945943283
12:29:20,1197.5489749969,1489.2615116453
12:29:21,1199.8026790819,1489.9047069071
12:29:22,1204.3510027443,1492.4258123926
12:29:23,1207.8546480336,1492.8859184531
12:29:24,1211.5963472521,1492.3357709119
12:29:25,1214.4561093937,1491.0676643625
12:29:26,1219.1089466634,1492.4991519656
12:29:27,1221.913763289,1492.4129078056
12:29:28,1226.0888848508,1493.471635446
12:29:29,1231.1274339393,1494.0445191332
12:29:30,1236.177226099,1497.0678200159
12:29:31,1241.1222688475,1498.8029356392
12:29:32,1244.574635485,1500.5039690207
12:29:32,1245.515565255,1501.2931629255
12:29:33,1248.4553167043,1502.5730597554
12:29:34,1252.6080126231,1503.6734094871
12:29:35,1257.3448511006,1505.2747570937
